,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
7267,DD201708167493810069492608055,E43A6E078A04228,4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017-09-17 12:05:00,C,已出货未退款,已提现,饮料,果蔬饮料
7275,DD20170816749366320061703278,E43A6E078A04228,4.0,4.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-09-24 08:57:00,C,已出货未退款,已提现,饮料,果蔬饮料
7279,DD201708167493651181207965271,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-09-27 15:00:00,C,已出货未退款,已提现,饮料,果蔬饮料
7281,DD201708167493185731119228701,E43A6E078A04228,10.0,10.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-09-28 09:30:00,C,已出货未退款,已提现,饮料,果蔬饮料
7285,DD201708167493409625136556337,E43A6E078A04228,4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017-10-04 14:30:00,C,已出货未退款,已提现,饮料,果蔬饮料
7289,DD201708167493457011826183796,E43A6E078A04228,4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017-10-11 12:10:00,C,已出货未退款,已提现,饮料,果蔬饮料
7293,DD201708167493468851437699154,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-10-12 13:39:00,C,已出货未退款,已提现,饮料,果蔬饮料
7298,DD20170816749352050116512408,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-10-17 10:26:00,C,已出货未退款,已提现,饮料,果蔬饮料
7316,DD20170816749300361100663421654,E43A6E078A04228,4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017-11-01 16:00:00,C,已出货未退款,已提现,饮料,果蔬饮料
7318,DD20170816749348729784493499,E43A6E078A04228,9.0,9.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-11-06 08:58:00,C,已出货未退款,已提现,饮料,果蔬饮料
7321,DD201708167493235081812174847,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-11-09 12:06:00,C,已出货未退款,已提现,饮料,果蔬饮料
7334,DD201708167493521488597371236,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-12-04 12:15:00,C,已出货未退款,已提现,饮料,果蔬饮料
7335,DD201708167493787501878384094,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-12-04 19:01:00,C,已出货未退款,已提现,饮料,果蔬饮料
7337,DD201708167493800844904676865,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-12-05 16:28:00,C,已出货未退款,已提现,饮料,果蔬饮料
7343,DD201708167493649733455850565,E43A6E078A04228,5.0,5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-12-10 00:22:00,C,已出货未退款,已提现,饮料,果蔬饮料
7345,DD20170816749361878052891025,E43A6E078A04228,4.5,4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017-12-11 16:28:00,C,已出货未退款,已提现,饮料,果蔬饮料
7347,DD201708167493675750168545405,E43A6E078A04228,4.0,4.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-12-25 21:50:00,C,已出货未退款,已提现,饮料,果蔬饮料
7350,DD201708167493690385452215449,E43A6E078A04228,4.0,4.0,500ml农夫果园 (芒果+菠萝+番石榴),2017-12-31 15:59:00,C,已出货未退款,已提现,饮料,果蔬饮料
7356,DD201708167493905308413738627,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-01-10 22:50:00,C,已出货未退款,已提现,非饮料,坚果炒货
7360,DD2017081674930562243000849911,E43A6E078A04228,5.5,5.5,150g洽洽原香瓜子,2017-04-29 19:23:00,C,已出货未退款,已提现,非饮料,坚果炒货
7363,DD2017081674930754884809578857,E43A6E078A04228,5.5,5.5,150g洽洽原香瓜子,2017-05-05 20:12:00,C,已出货未退款,已提现,非饮料,坚果炒货
7370,DD201708167493494740739080238,E43A6E078A04228,5.5,5.5,150g洽洽原香瓜子,2017-06-06 15:59:00,C,已出货未退款,已提现,非饮料,坚果炒货
7371,DD201708167493237424357165654,E43A6E078A04228,5.5,5.5,150g洽洽原香瓜子,2017-06-07 22:32:00,C,已出货未退款,已提现,非饮料,坚果炒货
7372,DD2017081674932608706414699,E43A6E078A04228,21.0,21.0,150g洽洽原香瓜子,2017-06-11 12:04:00,C,已出货未退款,已提现,非饮料,坚果炒货
7373,DD201708167493266886496453039,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-06-12 00:34:00,C,已出货未退款,已提现,非饮料,坚果炒货
7380,DD201708167493445862406893604,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-07-02 23:48:00,C,已出货未退款,已提现,非饮料,坚果炒货
7381,DD201708167493456192895431798,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-07-07 00:47:00,C,已出货未退款,已提现,非饮料,坚果炒货
7395,DD201708167493196015367924855,E43A6E078A04228,5.5,5.5,150g洽洽原香瓜子,2017-09-23 14:00:00,C,已出货未退款,已提现,非饮料,坚果炒货
7405,DD201708167493601856110695677,E43A6E078A04228,14.0,14.0,150g洽洽原香瓜子,2017-10-25 12:07:00,C,已出货未退款,已提现,非饮料,坚果炒货
7408,DD201708167493822211148543304,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-11-05 06:02:00,C,已出货未退款,已提现,非饮料,坚果炒货
7411,DD2017081674930789123696481839,E43A6E078A04228,5.0,5.0,150g洽洽原香瓜子,2017-11-08 19:05:00,C,已出货未退款,已提现,非饮料,坚果炒货
7413,DD201708167493871446382196674,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-11-10 16:06:00,C,已出货未退款,已提现,非饮料,坚果炒货
7416,DD201708167493456184900411926,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-11-12 17:56:00,C,已出货未退款,已提现,非饮料,坚果炒货
7432,DD201708167493597019325841095,E43A6E078A04228,5.0,5.0,150g洽洽原香瓜子,2017-12-07 20:10:00,C,已出货未退款,已提现,非饮料,坚果炒货
7433,DD201708167493375772899154601,E43A6E078A04228,7.0,7.0,150g洽洽原香瓜子,2017-12-12 23:00:00,C,已出货未退款,已提现,非饮料,坚果炒货
7436,DD201708167493662643691517202,E43A6E078A04228,5.6,5.6,250ml维他原味豆奶,2017-01-02 18:23:00,C,已出货未退款,已提现,饮料,植物蛋白
7446,DD20170816749300865939799861159,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-01-09 14:02:00,C,已出货未退款,已提现,饮料,植物蛋白
7449,DD201708167493345013311091832,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-01-09 21:13:00,C,已出货未退款,已提现,饮料,植物蛋白
7451,DD20170816749387819716031512,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-01-09 23:57:00,C,已出货未退款,已提现,饮料,植物蛋白
7460,DD201708167493903432644310191,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-01-10 22:02:00,C,已出货未退款,已提现,饮料,植物蛋白
7466,DD20170816749318537132986089,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-01-30 13:35:00,C,已出货未退款,已提现,饮料,植物蛋白
7475,DD201708167493765227725356105,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-03-28 21:05:00,C,已出货未退款,已提现,饮料,植物蛋白
7487,DD201708167493716458349090243,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-03-31 15:38:00,C,已出货未退款,已提现,饮料,植物蛋白
7497,DD201708167493894693010586613,E43A6E078A04228,16.8,16.8,250ml维他原味豆奶,2017-04-13 21:48:00,C,已出货未退款,已提现,饮料,植物蛋白
7503,DD201708167493884362825656707,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-04-16 12:38:00,C,已出货未退款,已提现,饮料,植物蛋白
7504,DD2017081674930192241290186416,E43A6E078A04228,5.6,5.6,250ml维他原味豆奶,2017-04-16 20:59:00,C,已出货未退款,已提现,饮料,植物蛋白
7506,DD2017081674930248989125821179,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-04-18 20:37:00,C,已出货未退款,已提现,饮料,植物蛋白
7508,DD2017081674930288028696460104,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-04-20 06:23:00,C,已出货未退款,已提现,饮料,植物蛋白
7510,DD201708167493875326928479301,E43A6E078A04228,24.0,24.0,250ml维他原味豆奶,2017-04-20 14:09:00,C,已出货未退款,已提现,饮料,植物蛋白
7520,DD2017081674930385165247976159,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-04-23 13:08:00,C,已出货未退款,已提现,饮料,植物蛋白
7528,DD2017081674930447239773494095,E43A6E078A04228,11.2,11.2,250ml维他原味豆奶,2017-04-25 21:08:00,C,已出货未退款,已提现,饮料,植物蛋白
7541,DD201708167493830413845656464,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-04-30 14:53:00,C,已出货未退款,已提现,饮料,植物蛋白
7542,DD2017081674930587994044606039,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-04-30 15:04:00,C,已出货未退款,已提现,饮料,植物蛋白
7548,DD201708167493821259435962855,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-01 12:32:00,C,已出货未退款,已提现,饮料,植物蛋白
7566,DD2017081674930899041739613737,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-10 15:33:00,C,已出货未退款,已提现,饮料,植物蛋白
7567,DD201708167493092206460256802,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-05-11 01:24:00,C,已出货未退款,已提现,饮料,植物蛋白
7568,DD2017081674930930123826086236,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-11 10:05:00,C,已出货未退款,已提现,饮料,植物蛋白
7570,DD201708167493771063214084708,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-05-13 13:11:00,C,已出货未退款,已提现,饮料,植物蛋白
7577,DD201708167493760270034243329,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-05-16 15:50:00,C,已出货未退款,已提现,饮料,植物蛋白
7585,DD201708167493127480445753285,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-21 12:32:00,C,已出货未退款,已提现,饮料,植物蛋白
7587,DD201708167493719971661313537,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-05-21 20:44:00,C,已出货未退款,已提现,饮料,植物蛋白
7590,DD201708167493718473536821815,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-22 17:05:00,C,已出货未退款,已提现,饮料,植物蛋白
7597,DD201708167493715316408978987,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-23 14:12:00,C,已出货未退款,已提现,饮料,植物蛋白
7598,DD20170816749314134103385101,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-23 19:16:00,C,已出货未退款,已提现,饮料,植物蛋白
7612,DD201708167493158920980820768,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-26 14:44:00,C,已出货未退款,已提现,饮料,植物蛋白
7617,DD201708167493375933590921559,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-26 21:07:00,C,已出货未退款,已提现,饮料,植物蛋白
7637,DD201708167493686174547272175,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-05-30 10:02:00,C,已出货未退款,已提现,饮料,植物蛋白
7644,DD201708167493851537251506863,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-01 00:13:00,C,已出货未退款,已提现,饮料,植物蛋白
7647,DD201708167493194677240196543,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-01 12:15:00,C,已出货未退款,已提现,饮料,植物蛋白
7651,DD201708167493852135365873314,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-01 22:42:00,C,已出货未退款,已提现,饮料,植物蛋白
7654,DD20170816749320079983687824,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-02 07:42:00,C,已出货未退款,已提现,饮料,植物蛋白
7657,DD201708167493465183587613008,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-02 14:30:00,C,已出货未退款,已提现,饮料,植物蛋白
7658,DD201708167493465135618900944,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-02 15:11:00,C,已出货未退款,已提现,饮料,植物蛋白
7664,DD20170816749383235395889869,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-03 14:41:00,C,已出货未退款,已提现,饮料,植物蛋白
7666,DD201708167493572313293531085,E43A6E078A04228,8.4,8.4,250ml维他原味豆奶,2017-06-03 16:23:00,C,已出货未退款,已提现,饮料,植物蛋白
7669,DD201708167493854525155305544,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-03 19:27:00,C,已出货未退款,已提现,饮料,植物蛋白
7672,DD20170816749385452945924296,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-03 21:22:00,C,已出货未退款,已提现,饮料,植物蛋白
7673,DD20170816749385462941214157,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-03 21:24:00,C,已出货未退款,已提现,饮料,植物蛋白
7675,DD201708167493215638490574187,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-04 13:45:00,C,已出货未退款,已提现,饮料,植物蛋白
7688,DD201708167493832625354358452,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-05 13:40:00,C,已出货未退款,已提现,饮料,植物蛋白
7689,DD201708167493543399824293944,E43A6E078A04228,14.0,14.0,250ml维他原味豆奶,2017-06-05 14:06:00,C,已出货未退款,已提现,饮料,植物蛋白
7694,DD201708167493227969795989644,E43A6E078A04228,8.4,8.4,250ml维他原味豆奶,2017-06-06 12:32:00,C,已出货未退款,已提现,饮料,植物蛋白
7697,DD201708167493809174947024948,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-06-06 18:44:00,C,已出货未退款,已提现,饮料,植物蛋白
7698,DD201708167493809840572438554,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-06-06 21:04:00,C,已出货未退款,已提现,饮料,植物蛋白
7699,DD201708167493834539358227654,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-07 09:06:00,C,已出货未退款,已提现,饮料,植物蛋白
7707,DD2017081674933922088682604,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-08 09:52:00,C,已出货未退款,已提现,饮料,植物蛋白
7710,DD201708167493239682490492459,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-08 13:24:00,C,已出货未退款,已提现,饮料,植物蛋白
7714,DD20170816749324068811223211,E43A6E078A04228,5.6,5.6,250ml维他原味豆奶,2017-06-08 18:08:00,C,已出货未退款,已提现,饮料,植物蛋白
7716,DD201708167493241497581171603,E43A6E078A04228,6.0,6.0,250ml维他原味豆奶,2017-06-08 20:31:00,C,已出货未退款,已提现,饮料,植物蛋白
7718,DD201708167493252217463610712,E43A6E078A04228,6.0,6.0,250ml维他原味豆奶,2017-06-10 11:01:00,C,已出货未退款,已提现,饮料,植物蛋白
7720,DD201708167493458414176626922,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-10 13:35:00,C,已出货未退款,已提现,饮料,植物蛋白
7722,DD201708167493482453338652241,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-10 17:22:00,C,已出货未退款,已提现,饮料,植物蛋白
7723,DD201708167493257803455953414,E43A6E078A04228,5.6,5.6,250ml维他原味豆奶,2017-06-11 00:17:00,C,已出货未退款,已提现,饮料,植物蛋白
7724,DD201708167493258054722317507,E43A6E078A04228,6.0,6.0,250ml维他原味豆奶,2017-06-11 01:03:00,C,已出货未退款,已提现,饮料,植物蛋白
7726,DD201708167493811511179665966,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-06-11 16:56:00,C,已出货未退款,已提现,饮料,植物蛋白
7727,DD201708167493263390242688474,E43A6E078A04228,6.0,6.0,250ml维他原味豆奶,2017-06-11 17:06:00,C,已出货未退款,已提现,饮料,植物蛋白
7728,DD201708167493265989457388029,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-06-11 21:53:00,C,已出货未退款,已提现,饮料,植物蛋白
7729,DD201708167493266233940006081,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-11 22:41:00,C,已出货未退款,已提现,饮料,植物蛋白
7734,DD201708167493269767095175503,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-12 15:07:00,C,已出货未退款,已提现,饮料,植物蛋白
7736,DD201708167493541156328948228,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-12 18:33:00,C,已出货未退款,已提现,饮料,植物蛋白
7739,DD201708167493273138427880607,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-12 23:33:00,C,已出货未退款,已提现,饮料,植物蛋白
7746,DD201708167493294446808353321,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-16 14:17:00,C,已出货未退款,已提现,饮料,植物蛋白
7752,DD20170816749359543935238439,E43A6E078A04228,5.6,5.6,250ml维他原味豆奶,2017-06-18 10:42:00,C,已出货未退款,已提现,饮料,植物蛋白
7754,DD201708167493308330127189187,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-18 15:06:00,C,已出货未退款,已提现,饮料,植物蛋白
7757,DD201708167493312039641848154,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-06-19 11:18:00,C,已出货未退款,已提现,饮料,植物蛋白
7759,DD201708167493313496778819592,E43A6E078A04228,11.2,11.2,250ml维他原味豆奶,2017-06-19 16:46:00,C,已出货未退款,已提现,饮料,植物蛋白
7760,DD201708167493313929306757687,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-19 18:01:00,C,已出货未退款,已提现,饮料,植物蛋白
7762,DD201708167493316461599747735,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-20 00:32:00,C,已出货未退款,已提现,饮料,植物蛋白
7765,DD201708167493318699985932822,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-20 11:47:00,C,已出货未退款,已提现,饮料,植物蛋白
7766,DD201708167493318991057079801,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-20 12:13:00,C,已出货未退款,已提现,饮料,植物蛋白
7769,DD201708167493535825220340718,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-06-20 19:39:00,C,已出货未退款,已提现,饮料,植物蛋白
7771,DD201708167493328121934026078,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-21 17:40:00,C,已出货未退款,已提现,饮料,植物蛋白
7772,DD201708167493836490690328371,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-22 12:10:00,C,已出货未退款,已提现,饮料,植物蛋白
7774,DD201708167493456282529178944,E43A6E078A04228,12.0,12.0,250ml维他原味豆奶,2017-06-22 16:12:00,C,已出货未退款,已提现,饮料,植物蛋白
7780,DD201708167493815268167483546,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-23 16:12:00,C,已出货未退款,已提现,饮料,植物蛋白
7782,DD201708167493456186192813093,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-23 16:20:00,C,已出货未退款,已提现,饮料,植物蛋白
7790,DD201708167493819846561369666,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-24 09:00:00,C,已出货未退款,已提现,饮料,植物蛋白
7791,DD201708167493344777221091326,E43A6E078A04228,8.4,8.4,250ml维他原味豆奶,2017-06-24 10:49:00,C,已出货未退款,已提现,饮料,植物蛋白
7792,DD20170816749383750228405081,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-24 14:59:00,C,已出货未退款,已提现,饮料,植物蛋白
7794,DD201708167493821828422499279,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-24 16:27:00,C,已出货未退款,已提现,饮料,植物蛋白
7802,DD201708167493453565006118606,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-25 17:51:00,C,已出货未退款,已提现,饮料,植物蛋白
7803,DD201708167493590211624761409,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-26 15:01:00,C,已出货未退款,已提现,饮料,植物蛋白
7805,DD201708167493825019617281089,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-26 17:38:00,C,已出货未退款,已提现,饮料,植物蛋白
7809,DD201708167493826260811296448,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-27 15:44:00,C,已出货未退款,已提现,饮料,植物蛋白
7810,DD201708167493772454795952863,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-27 16:15:00,C,已出货未退款,已提现,饮料,植物蛋白
7811,DD201708167493842150265028952,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-27 16:18:00,C,已出货未退款,已提现,饮料,植物蛋白
7813,DD201708167493826808552906716,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-27 22:41:00,C,已出货未退款,已提现,饮料,植物蛋白
7818,DD20170816749384280496802335,E43A6E078A04228,2.5,2.5,250ml维他原味豆奶,2017-06-28 18:35:00,C,已出货未退款,已提现,饮料,植物蛋白
7819,DD201708167493370037014297801,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-28 21:24:00,C,已出货未退款,已提现,饮料,植物蛋白
7831,DD201708167493546070956959481,E43A6E078A04228,3.0,3.0,250ml维他原味豆奶,2017-06-30 13:28:00,C,已出货未退款,已提现,饮料,植物蛋白
7833,DD201708167493530183252471999,E43A6E078A04228,2.8,2.8,250ml维他原味豆奶,2017-06-30 14:13:00,C,已出货未退款,已提现,饮料,植物蛋白
