,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
10342,DD201708167493904437103272514,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-09-11 09:17:00,B,已出货未退款,已提现,非饮料,饼干糕点
10350,DD201708167493251554518701983,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-09-17 12:23:00,B,已出货未退款,已提现,非饮料,饼干糕点
10354,DD2017081674930836515456726698,E43A6E078A04134,4.5,4.5,55g奥利奥原味芝士饼干,2017-09-20 13:02:00,B,已出货未退款,已提现,非饮料,饼干糕点
10356,DD201708167493627060723988705,E43A6E078A04134,4.5,4.5,55g奥利奥原味芝士饼干,2017-09-20 19:09:00,B,已出货未退款,已提现,非饮料,饼干糕点
10377,DD201708167493407402958530797,E43A6E078A04134,3.0,3.0,55g奥利奥原味芝士饼干,2017-10-04 11:26:00,B,已出货未退款,已提现,非饮料,饼干糕点
10380,DD201708167493413264424145959,E43A6E078A04134,3.0,3.0,55g奥利奥原味芝士饼干,2017-10-05 05:04:00,B,已出货未退款,已提现,非饮料,饼干糕点
10386,DD20170816749348642799288054,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-10-13 21:35:00,B,已出货未退款,已提现,非饮料,饼干糕点
10389,DD201708167493517182039543611,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-10-16 23:15:00,B,已出货未退款,已提现,非饮料,饼干糕点
10393,DD201708167493555261891905618,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-10-20 15:50:00,B,已出货未退款,已提现,非饮料,饼干糕点
10397,DD201708167493487507898093783,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-10-23 08:01:00,B,已出货未退款,已提现,非饮料,饼干糕点
10409,DD201708167493872565583772623,E43A6E078A04134,4.5,4.5,55g奥利奥原味芝士饼干,2017-10-29 21:11:00,B,已出货未退款,已提现,非饮料,饼干糕点
10440,DD201708167493149837424692779,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-11-15 10:22:00,B,已出货未退款,已提现,非饮料,饼干糕点
10446,DD2017081674930765200017217708,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-11-18 12:27:00,B,已出货未退款,已提现,非饮料,饼干糕点
10481,DD201708167493863293202466245,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-12-09 12:54:00,B,已出货未退款,已提现,非饮料,饼干糕点
10492,DD201708167493672946096866524,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-12-25 13:23:00,B,已出货未退款,已提现,非饮料,饼干糕点
10495,DD201708167493327201327731407,E43A6E078A04134,4.0,4.0,55g奥利奥原味芝士饼干,2017-12-29 15:29:00,B,已出货未退款,已提现,非饮料,饼干糕点
10504,DD201708167493662162234846149,E43A6E078A04134,6.0,6.0,250ml维他柠檬茶,2017-01-03 15:23:00,B,已出货未退款,已提现,饮料,茶饮料
10508,DD20170816749300795043017073937,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-01-08 12:49:00,B,已出货未退款,已提现,饮料,茶饮料
10511,DD201708167493530378725778943,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-01-08 21:46:00,B,已出货未退款,已提现,饮料,茶饮料
10529,DD201708167493907973661314906,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-01-11 00:08:00,B,已出货未退款,已提现,饮料,茶饮料
10532,DD201708167493668697892029514,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-01-20 17:28:00,B,已出货未退款,已提现,饮料,茶饮料
10535,DD201708167493667192161019886,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-01-26 22:22:00,B,已出货未退款,已提现,饮料,茶饮料
10536,DD201708167493509191013172004,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-01-27 16:14:00,B,已出货未退款,已提现,饮料,茶饮料
10538,DD201708167493509066424314363,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-01-30 14:23:00,B,已出货未退款,已提现,饮料,茶饮料
10541,DD201708167493651819105837483,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-03-29 00:01:00,B,已出货未退款,已提现,饮料,茶饮料
10542,DD20170816749376156764661038,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-03-29 15:17:00,B,已出货未退款,已提现,饮料,茶饮料
10550,DD201708167493755893651989072,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-04-01 14:33:00,B,已出货未退款,已提现,饮料,茶饮料
10553,DD201708167493510063501775847,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-04-01 17:45:00,B,已出货未退款,已提现,饮料,茶饮料
10556,DD201708167493903999773383491,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-04-11 02:37:00,B,已出货未退款,已提现,饮料,茶饮料
10559,DD2017081674930126855655860732,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-04-13 19:50:00,B,已出货未退款,已提现,饮料,茶饮料
10561,DD2017081674930194003669486,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-04-17 00:51:00,B,已出货未退款,已提现,饮料,茶饮料
10564,DD2017081674930234995813865537,E43A6E078A04134,5.0,5.0,250ml维他柠檬茶,2017-04-18 14:33:00,B,已出货未退款,已提现,饮料,茶饮料
10565,DD2017081674930252254688765071,E43A6E078A04134,6.0,6.0,250ml维他柠檬茶,2017-04-18 23:12:00,B,已出货未退款,已提现,饮料,茶饮料
10566,DD2017081674930256165483866736,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-04-19 10:45:00,B,已出货未退款,已提现,饮料,茶饮料
10568,DD2017081674930276056592939619,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-04-19 21:15:00,B,已出货未退款,已提现,饮料,茶饮料
10578,DD201708167493818966189240054,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-04-23 19:51:00,B,已出货未退款,已提现,饮料,茶饮料
10602,DD201708167493059517313660654,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-04-30 19:02:00,B,已出货未退款,已提现,饮料,茶饮料
10603,DD2017081674938251463541512,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-04-30 19:39:00,B,已出货未退款,已提现,饮料,茶饮料
10604,DD2017081674930601867095675495,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-01 02:28:00,B,已出货未退款,已提现,饮料,茶饮料
10605,DD201708167493351398471339867,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-01 08:01:00,B,已出货未退款,已提现,饮料,茶饮料
10608,DD2017081674930638060633434347,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-02 07:49:00,B,已出货未退款,已提现,饮料,茶饮料
10627,DD2017081674930832609238330016,E43A6E078A04134,6.0,6.0,250ml维他柠檬茶,2017-05-08 12:27:00,B,已出货未退款,已提现,饮料,茶饮料
10632,DD2017081674930901325712549862,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-10 17:28:00,B,已出货未退款,已提现,饮料,茶饮料
10636,DD2017081674930967176992272248,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-12 14:49:00,B,已出货未退款,已提现,饮料,茶饮料
10643,DD201708167493114497586383743,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-18 10:07:00,B,已出货未退款,已提现,饮料,茶饮料
10654,DD201708167493726696512156068,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-20 11:41:00,B,已出货未退款,已提现,饮料,茶饮料
10655,DD201708167493122999144718322,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-20 13:16:00,B,已出货未退款,已提现,饮料,茶饮料
10658,DD20170816749336926326726748,E43A6E078A04134,6.0,6.0,250ml维他柠檬茶,2017-05-20 23:42:00,B,已出货未退款,已提现,饮料,茶饮料
10660,DD201708167493125588702218068,E43A6E078A04134,6.0,6.0,250ml维他柠檬茶,2017-05-21 03:40:00,B,已出货未退款,已提现,饮料,茶饮料
10662,DD201708167493126692568334728,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-21 11:45:00,B,已出货未退款,已提现,饮料,茶饮料
10666,DD20170816749312852124084003,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-21 17:32:00,B,已出货未退款,已提现,饮料,茶饮料
10673,DD201708167493133700876237951,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-22 17:12:00,B,已出货未退款,已提现,饮料,茶饮料
10676,DD201708167493135206675580259,E43A6E078A04134,7.5,7.5,250ml维他柠檬茶,2017-05-22 22:01:00,B,已出货未退款,已提现,饮料,茶饮料
10678,DD20170816749313693264354367,E43A6E078A04134,6.0,6.0,250ml维他柠檬茶,2017-05-23 07:43:00,B,已出货未退款,已提现,饮料,茶饮料
10679,DD201708167493137203128257296,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-23 09:02:00,B,已出货未退款,已提现,饮料,茶饮料
10683,DD201708167493139096460142981,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-23 13:17:00,B,已出货未退款,已提现,饮料,茶饮料
10693,DD201708167493704770101574092,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-25 16:58:00,B,已出货未退款,已提现,饮料,茶饮料
10700,DD201708167493163071545409,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-27 08:04:00,B,已出货未退款,已提现,饮料,茶饮料
10706,DD201708167493691303566138378,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-27 23:37:00,B,已出货未退款,已提现,饮料,茶饮料
10707,DD201708167493167836866705202,E43A6E078A04134,5.0,5.0,250ml维他柠檬茶,2017-05-28 08:22:00,B,已出货未退款,已提现,饮料,茶饮料
10713,DD201708167493175592533942779,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-29 12:06:00,B,已出货未退款,已提现,饮料,茶饮料
10716,DD20170816749318064081676664,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-05-29 23:22:00,B,已出货未退款,已提现,饮料,茶饮料
10718,DD201708167493181353380426442,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-30 00:04:00,B,已出货未退款,已提现,饮料,茶饮料
10722,DD201708167493186306434977295,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-05-30 16:51:00,B,已出货未退款,已提现,饮料,茶饮料
10726,DD201708167493775793506067113,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-01 00:53:00,B,已出货未退款,已提现,饮料,茶饮料
10732,DD201708167493799626532425444,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-01 18:31:00,B,已出货未退款,已提现,饮料,茶饮料
10739,DD201708167493383656099602172,E43A6E078A04134,5.0,5.0,250ml维他柠檬茶,2017-06-02 11:53:00,B,已出货未退款,已提现,饮料,茶饮料
10742,DD201708167493494689994662597,E43A6E078A04134,9.0,9.0,250ml维他柠檬茶,2017-06-02 16:50:00,B,已出货未退款,已提现,饮料,茶饮料
10743,DD201708167493204944824119338,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-02 19:22:00,B,已出货未退款,已提现,饮料,茶饮料
10746,DD201708167493801820432070743,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-02 20:49:00,B,已出货未退款,已提现,饮料,茶饮料
10756,DD201708167493212572372194903,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-04 07:11:00,B,已出货未退款,已提现,饮料,茶饮料
10757,DD201708167493802419663296055,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-04 08:14:00,B,已出货未退款,已提现,饮料,茶饮料
10760,DD201708167493802856340656283,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-04 09:02:00,B,已出货未退款,已提现,饮料,茶饮料
10761,DD201708167493213220125609226,E43A6E078A04134,6.0,6.0,250ml维他柠檬茶,2017-06-04 09:42:00,B,已出货未退款,已提现,饮料,茶饮料
10762,DD201708167493386111273001822,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-04 09:46:00,B,已出货未退款,已提现,饮料,茶饮料
10764,DD201708167493802926482971422,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-04 15:37:00,B,已出货未退款,已提现,饮料,茶饮料
10765,DD201708167493780638228482518,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-04 16:11:00,B,已出货未退款,已提现,饮料,茶饮料
10769,DD201708167493387963552940362,E43A6E078A04134,12.0,12.0,250ml维他柠檬茶,2017-06-04 22:20:00,B,已出货未退款,已提现,饮料,茶饮料
10773,DD201708167493761860488312627,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-05 09:04:00,B,已出货未退款,已提现,饮料,茶饮料
10779,DD201708167493803433621694316,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-05 17:43:00,B,已出货未退款,已提现,饮料,茶饮料
10780,DD201708167493783597205210597,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-05 17:54:00,B,已出货未退款,已提现,饮料,茶饮料
10782,DD201708167493389279322860776,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-06 01:24:00,B,已出货未退款,已提现,饮料,茶饮料
10786,DD201708167493834437796431509,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-06 20:14:00,B,已出货未退款,已提现,饮料,茶饮料
10789,DD201708167493492061721528783,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-06 22:48:00,B,已出货未退款,已提现,饮料,茶饮料
10796,DD201708167493236286140138955,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-07 18:37:00,B,已出货未退款,已提现,饮料,茶饮料
10798,DD201708167493238093207694582,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-08 03:45:00,B,已出货未退款,已提现,饮料,茶饮料
10799,DD20170816749323816291560458,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-08 07:43:00,B,已出货未退款,已提现,饮料,茶饮料
10802,DD201708167493240450031290274,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-08 16:05:00,B,已出货未退款,已提现,饮料,茶饮料
10803,DD201708167493786957831455346,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-08 16:10:00,B,已出货未退款,已提现,饮料,茶饮料
10804,DD201708167493242233076714625,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-08 23:00:00,B,已出货未退款,已提现,饮料,茶饮料
10824,DD2017081674934944799243462,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-12 16:50:00,B,已出货未退款,已提现,饮料,茶饮料
10825,DD201708167493815890829486977,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-13 16:20:00,B,已出货未退款,已提现,饮料,茶饮料
10826,DD201708167493277956107441521,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-13 17:59:00,B,已出货未退款,已提现,饮料,茶饮料
10827,DD201708167493280456522414518,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-14 09:43:00,B,已出货未退款,已提现,饮料,茶饮料
10833,DD201708167493288247899533374,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-15 15:59:00,B,已出货未退款,已提现,饮料,茶饮料
10834,DD201708167493787500192979004,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-15 16:32:00,B,已出货未退款,已提现,饮料,茶饮料
10838,DD201708167493293138583191962,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-16 09:20:00,B,已出货未退款,已提现,饮料,茶饮料
10842,DD201708167493299127803375936,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-17 03:35:00,B,已出货未退款,已提现,饮料,茶饮料
10843,DD201708167493765352009059889,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-17 08:40:00,B,已出货未退款,已提现,饮料,茶饮料
10849,DD201708167493765843377049724,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-18 19:37:00,B,已出货未退款,已提现,饮料,茶饮料
10854,DD201708167493319004845728223,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-20 12:24:00,B,已出货未退款,已提现,饮料,茶饮料
10860,DD201708167493326695503865902,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-21 12:49:00,B,已出货未退款,已提现,饮料,茶饮料
10865,DD201708167493409219661818437,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-21 21:11:00,B,已出货未退款,已提现,饮料,茶饮料
10868,DD201708167493334035957846656,E43A6E078A04134,7.5,7.5,250ml维他柠檬茶,2017-06-22 15:45:00,B,已出货未退款,已提现,饮料,茶饮料
10874,DD201708167493787774554199768,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-23 13:27:00,B,已出货未退款,已提现,饮料,茶饮料
10878,DD20170816749350049120994405,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-23 16:20:00,B,已出货未退款,已提现,饮料,茶饮料
10881,DD2017081674934998141873425,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-23 19:51:00,B,已出货未退款,已提现,饮料,茶饮料
10887,DD201708167493768660999986779,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-24 15:43:00,B,已出货未退款,已提现,饮料,茶饮料
10890,DD201708167493822354231797732,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-24 21:12:00,B,已出货未退款,已提现,饮料,茶饮料
10891,DD201708167493347048581067042,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-24 22:11:00,B,已出货未退款,已提现,饮料,茶饮料
10894,DD201708167493769304854581337,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-25 15:24:00,B,已出货未退款,已提现,饮料,茶饮料
10895,DD201708167493824631730866881,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-25 16:25:00,B,已出货未退款,已提现,饮料,茶饮料
10899,DD201708167493627567033229031,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-26 12:50:00,B,已出货未退款,已提现,饮料,茶饮料
10900,DD201708167493498537239104767,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-26 14:38:00,B,已出货未退款,已提现,饮料,茶饮料
10903,DD201708167493771203574580002,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-26 16:11:00,B,已出货未退款,已提现,饮料,茶饮料
10906,DD201708167493357964296683552,E43A6E078A04134,5.0,5.0,250ml维他柠檬茶,2017-06-26 20:09:00,B,已出货未退款,已提现,饮料,茶饮料
10916,DD20170816749379203527011443,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-27 15:44:00,B,已出货未退款,已提现,饮料,茶饮料
10919,DD201708167493362571130869253,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-27 16:30:00,B,已出货未退款,已提现,饮料,茶饮料
10930,DD20170816749382842601151901,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-28 18:35:00,B,已出货未退款,已提现,饮料,茶饮料
10933,DD201708167493371196553227449,E43A6E078A04134,7.5,7.5,250ml维他柠檬茶,2017-06-29 00:02:00,B,已出货未退款,已提现,饮料,茶饮料
10934,DD201708167493489484894543918,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-29 05:22:00,B,已出货未退款,已提现,饮料,茶饮料
10935,DD201708167493372564794276225,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-29 08:25:00,B,已出货未退款,已提现,饮料,茶饮料
10937,DD20170816749358713052294803,E43A6E078A04134,5.0,5.0,250ml维他柠檬茶,2017-06-29 18:04:00,B,已出货未退款,已提现,饮料,茶饮料
10940,DD201708167493794374892510579,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-30 02:48:00,B,已出货未退款,已提现,饮料,茶饮料
10941,DD201708167493794998945621677,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-30 04:05:00,B,已出货未退款,已提现,饮料,茶饮料
10947,DD201708167493383341727306212,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-06-30 18:02:00,B,已出货未退款,已提现,饮料,茶饮料
10949,DD201708167493829878302563615,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-06-30 20:49:00,B,已出货未退款,已提现,饮料,茶饮料
10961,DD201708167493472912249841017,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-07-04 08:12:00,B,已出货未退款,已提现,饮料,茶饮料
10966,DD201708167493466707375725116,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-07-04 16:57:00,B,已出货未退款,已提现,饮料,茶饮料
10969,DD201708167493462552592555481,E43A6E078A04134,3.0,3.0,250ml维他柠檬茶,2017-07-05 12:10:00,B,已出货未退款,已提现,饮料,茶饮料
10972,DD201708167493450816048546461,E43A6E078A04134,2.5,2.5,250ml维他柠檬茶,2017-07-08 16:03:00,B,已出货未退款,已提现,饮料,茶饮料
