,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
3749,DD2017071722134912326BDBB9D37,E43A6E078A04172,4.0,4.0,营养快线,2017-11-08 15:56:00,A,已出货未退款,已提现,饮料,乳制品
3768,DD20170609231718547282D6C5AE5,E43A6E078A04172,4.0,4.0,营养快线,2017-11-09 10:46:00,A,已出货未退款,已提现,饮料,乳制品
3782,DD2017081319343749CDE7F2242C2,E43A6E078A04172,4.0,4.0,营养快线,2017-11-10 15:57:00,A,已出货未退款,已提现,饮料,乳制品
3784,DD2017070815450264B89C411E79D,E43A6E078A04172,4.0,4.0,营养快线,2017-11-11 08:59:00,A,已出货未退款,已提现,饮料,乳制品
3802,DD2017061914574113B507F9B59B6,E43A6E078A04172,4.0,4.0,营养快线,2017-11-11 19:55:00,A,已出货未退款,已提现,饮料,乳制品
3803,DD2017070702502713EC06BAA7528,E43A6E078A04172,4.0,4.0,营养快线,2017-11-11 19:56:00,A,已出货未退款,已提现,饮料,乳制品
3816,DD2017060418250614ABFA56FEE6A,E43A6E078A04172,4.5,4.5,营养快线,2017-11-12 12:11:00,A,已出货未退款,已提现,饮料,乳制品
3832,DD20170712030016940311EB3FC92,E43A6E078A04172,4.0,4.0,营养快线,2017-11-13 08:37:00,A,已出货未退款,已提现,饮料,乳制品
3852,DD2017071022075046512A3730433,E43A6E078A04172,4.0,4.0,营养快线,2017-11-13 17:53:00,A,已出货未退款,已提现,饮料,乳制品
3865,DD201708172055467112484480510,E43A6E078A04172,4.0,4.0,营养快线,2017-11-14 12:43:00,A,已出货未退款,已提现,饮料,乳制品
3890,DD201707172034531481F2D1B3147,E43A6E078A04172,4.0,4.0,营养快线,2017-11-15 12:07:00,A,已出货未退款,已提现,饮料,乳制品
3903,DD2017061718060051A7EEFC26276,E43A6E078A04172,4.0,4.0,营养快线,2017-11-15 21:25:00,A,已出货未退款,已提现,饮料,乳制品
3906,DD201706260648165025558968E5F,E43A6E078A04172,4.0,4.0,营养快线,2017-11-16 08:40:00,A,已出货未退款,已提现,饮料,乳制品
3940,DD20170706191910676AFF4A3FC6D,E43A6E078A04172,4.0,4.0,营养快线,2017-11-17 19:02:00,A,已出货未退款,已提现,饮料,乳制品
3946,DD2017071420141685A3A219ADA61,E43A6E078A04172,4.0,4.0,营养快线,2017-11-18 11:28:00,A,已出货未退款,已提现,饮料,乳制品
3958,DD201706280957141331527F58762,E43A6E078A04172,4.0,4.0,营养快线,2017-11-18 17:50:00,A,已出货未退款,已提现,饮料,乳制品
3961,DD201708280125388579BD073A483,E43A6E078A04172,4.0,4.0,营养快线,2017-11-18 18:10:00,A,已出货未退款,已提现,饮料,乳制品
3973,DD20170611185653155661A82F5E1,E43A6E078A04172,4.0,4.0,营养快线,2017-11-19 09:24:00,A,已出货未退款,已提现,饮料,乳制品
3993,DD2017070212172755FDE92240EF2,E43A6E078A04172,4.0,4.0,营养快线,2017-11-20 08:26:00,A,已出货未退款,已提现,饮料,乳制品
4001,DD20170729161511580A08218466F,E43A6E078A04172,4.0,4.0,营养快线,2017-11-20 10:30:00,A,已出货未退款,已提现,饮料,乳制品
4009,DD201707211953282703F26E941BF,E43A6E078A04172,4.0,4.0,营养快线,2017-11-20 14:45:00,A,已出货未退款,已提现,饮料,乳制品
4010,DD2017070120491213D6C8F9A9104,E43A6E078A04172,4.0,4.0,营养快线,2017-11-20 15:03:00,A,已出货未退款,已提现,饮料,乳制品
4030,DD201707070012537791FA3BA9BB0,E43A6E078A04172,4.0,4.0,营养快线,2017-11-20 20:45:00,A,已出货未退款,已提现,饮料,乳制品
4037,DD2017071013580493BA2DAC072F0,E43A6E078A04172,4.0,4.0,营养快线,2017-11-24 17:56:00,A,已出货未退款,已提现,饮料,乳制品
4041,DD201707201747437888949CC128E,E43A6E078A04172,4.0,4.0,营养快线,2017-11-28 15:19:00,A,已出货未退款,已提现,饮料,乳制品
4042,DD2017072017312127A92E993F18D,E43A6E078A04172,4.0,4.0,营养快线,2017-11-28 16:21:00,A,已出货未退款,已提现,饮料,乳制品
4057,DD20170528181800240AB0FA9FB30,E43A6E078A04172,4.0,4.0,营养快线,2017-12-01 18:08:00,A,已出货未退款,已提现,饮料,乳制品
4058,DD2017052818191180184CCC6D7FA,E43A6E078A04172,4.0,4.0,营养快线,2017-12-01 18:24:00,A,已出货未退款,已提现,饮料,乳制品
4059,DD201705282018034588DBBAF9F1B,E43A6E078A04172,4.0,4.0,营养快线,2017-12-01 20:24:00,A,已出货未退款,已提现,饮料,乳制品
4070,DD201708122107173508037630651,E43A6E078A04172,4.0,4.0,营养快线,2017-12-02 09:49:00,A,已出货未退款,已提现,饮料,乳制品
4079,DD20170813192814980CA01531086,E43A6E078A04172,4.0,4.0,营养快线,2017-12-03 12:12:00,A,已出货未退款,已提现,饮料,乳制品
4081,DD2017070317195045B4278FC6720,E43A6E078A04172,4.0,4.0,营养快线,2017-12-03 13:33:00,A,已出货未退款,已提现,饮料,乳制品
4087,DD2017052922055314DB8BCD09870,E43A6E078A04172,4.5,4.5,营养快线,2017-12-04 00:40:00,A,已出货未退款,已提现,饮料,乳制品
4099,DD2017053009483933F74F00EE282,E43A6E078A04172,4.0,4.0,营养快线,2017-12-04 18:00:00,A,已出货未退款,已提现,饮料,乳制品
4102,DD2017053012202149A78D8BFB3DE,E43A6E078A04172,4.5,4.5,营养快线,2017-12-04 19:47:00,A,已出货未退款,已提现,饮料,乳制品
4110,DD2017083001394478DB9A4918F00,E43A6E078A04172,4.0,4.0,营养快线,2017-12-05 07:52:00,A,已出货未退款,已提现,饮料,乳制品
4119,DD2017060109390768D6512E28395,E43A6E078A04172,4.0,4.0,营养快线,2017-12-05 20:44:00,A,已出货未退款,已提现,饮料,乳制品
4120,DD2017060109450425091363AB2C0,E43A6E078A04172,4.0,4.0,营养快线,2017-12-05 20:55:00,A,已出货未退款,已提现,饮料,乳制品
4121,DD2017060109472559D47C2456944,E43A6E078A04172,4.0,4.0,营养快线,2017-12-05 20:58:00,A,已出货未退款,已提现,饮料,乳制品
4128,DD2017081601272533F36B434EBCC,E43A6E078A04172,4.0,4.0,营养快线,2017-12-07 00:31:00,A,已出货未退款,已提现,饮料,乳制品
4132,DD20170816111133707C72E68FD43,E43A6E078A04172,4.0,4.0,营养快线,2017-12-07 20:12:00,A,已出货未退款,已提现,饮料,乳制品
4155,DD2017042901083661ACEC4BE71F6,E43A6E078A04172,4.0,4.0,营养快线,2017-12-09 18:15:00,A,已出货未退款,已提现,饮料,乳制品
4169,DD20170603162509649B32C6A71AF,E43A6E078A04172,4.5,4.5,营养快线,2017-12-10 16:29:00,A,已出货未退款,已提现,饮料,乳制品
4172,DD201706031927001172DCC5C9D04,E43A6E078A04172,4.5,4.5,营养快线,2017-12-10 19:16:00,A,已出货未退款,已提现,饮料,乳制品
4173,DD2017060407404663BBC4E8FC473,E43A6E078A04172,4.0,4.0,营养快线,2017-12-10 22:18:00,A,已出货未退款,已提现,饮料,乳制品
4174,DD2017060408010430CC2C1E09F2B,E43A6E078A04172,4.0,4.0,营养快线,2017-12-10 23:48:00,A,已出货未退款,已提现,饮料,乳制品
4177,DD2017042307511145FF03C5EF672,E43A6E078A04172,4.0,4.0,营养快线,2017-12-11 03:17:00,A,已出货未退款,已提现,饮料,乳制品
4178,DD20170423032838329ACCFBCF11B,E43A6E078A04172,4.5,4.5,营养快线,2017-12-11 03:21:00,A,已出货未退款,已提现,饮料,乳制品
4180,DD20170422235031843F91330950D,E43A6E078A04172,4.5,4.5,营养快线,2017-12-11 04:07:00,A,已出货未退款,已提现,饮料,乳制品
4182,DD2017062617052535D41A0E91141,E43A6E078A04172,4.0,4.0,营养快线,2017-12-11 08:49:00,A,已出货未退款,已提现,饮料,乳制品
4191,DD20170604144709547BF94066A32,E43A6E078A04172,4.5,4.5,营养快线,2017-12-11 16:14:00,A,已出货未退款,已提现,饮料,乳制品
4200,DD201708167493935500962961657,E43A6E078A04172,4.5,4.5,营养快线,2017-12-12 10:16:00,A,已出货未退款,已提现,饮料,乳制品
4202,DD201708167493936472770557369,E43A6E078A04172,4.5,4.5,营养快线,2017-12-12 11:54:00,A,已出货未退款,已提现,饮料,乳制品
4206,DD20170604225323652E4889CDEAF,E43A6E078A04172,4.0,4.0,营养快线,2017-12-12 17:32:00,A,已出货未退款,已提现,饮料,乳制品
4211,DD201708167493954975436460393,E43A6E078A04172,4.0,4.0,营养快线,2017-12-13 10:18:00,A,已出货未退款,已提现,饮料,乳制品
4216,DD2017060517313830BF792691DC1,E43A6E078A04172,4.5,4.5,营养快线,2017-12-14 11:31:00,A,已出货未退款,已提现,饮料,乳制品
4221,DD201708167493976445163982307,E43A6E078A04172,4.0,4.0,营养快线,2017-12-14 19:01:00,A,已出货未退款,已提现,饮料,乳制品
4222,DD201704162059417385DA9BBBDBB,E43A6E078A04172,4.5,4.5,营养快线,2017-12-14 20:06:00,A,已出货未退款,已提现,饮料,乳制品
4234,DD2017060607472348F59FA29D76E,E43A6E078A04172,4.0,4.0,营养快线,2017-12-15 16:19:00,A,已出货未退款,已提现,饮料,乳制品
4241,DD201708167493986927217869396,E43A6E078A04172,4.0,4.0,营养快线,2017-12-15 20:16:00,A,已出货未退款,已提现,饮料,乳制品
4246,DD201706231906502374C61975F18,E43A6E078A04172,4.0,4.0,营养快线,2017-12-15 22:12:00,A,已出货未退款,已提现,饮料,乳制品
4250,DD201708167493992640367994684,E43A6E078A04172,4.0,4.0,营养快线,2017-12-16 07:20:00,A,已出货未退款,已提现,饮料,乳制品
4251,DD201706231300105139883CD04AA,E43A6E078A04172,4.0,4.0,营养快线,2017-12-16 07:50:00,A,已出货未退款,已提现,饮料,乳制品
4252,DD201708167493993179172029906,E43A6E078A04172,4.0,4.0,营养快线,2017-12-16 07:55:00,A,已出货未退款,已提现,饮料,乳制品
4266,DD201703180242031021C7EE4A534,E43A6E078A04172,4.0,4.0,营养快线,2017-12-16 20:46:00,A,已出货未退款,已提现,饮料,乳制品
4268,DD2017032311475377C3E6DF9D616,E43A6E078A04172,4.0,4.0,营养快线,2017-12-16 22:06:00,A,已出货未退款,已提现,饮料,乳制品
4269,DD20170323114924745EC4D73D037,E43A6E078A04172,4.0,4.0,营养快线,2017-12-16 22:07:00,A,已出货未退款,已提现,饮料,乳制品
4271,DD2017060707482248558442890E1,E43A6E078A04172,4.5,4.5,营养快线,2017-12-16 23:59:00,A,已出货未退款,已提现,饮料,乳制品
4275,DD20170622194427244CBE80370BC,E43A6E078A04172,4.0,4.0,营养快线,2017-12-17 10:38:00,A,已出货未退款,已提现,饮料,乳制品
4284,DD20170823015954710E6F37DEDC5,E43A6E078A04172,4.0,4.0,营养快线,2017-12-17 23:43:00,A,已出货未退款,已提现,饮料,乳制品
4285,DD20170622151625126FB6BB64CD2,E43A6E078A04172,4.0,4.0,营养快线,2017-12-18 00:06:00,A,已出货未退款,已提现,饮料,乳制品
4288,DD20170622100946843E0507CD053,E43A6E078A04172,4.0,4.0,营养快线,2017-12-18 01:22:00,A,已出货未退款,已提现,饮料,乳制品
4294,DD2017062123595591E3F5CD0744B,E43A6E078A04172,4.0,4.0,营养快线,2017-12-18 07:48:00,A,已出货未退款,已提现,饮料,乳制品
4298,DD2017042022545571C542519B549,E43A6E078A04172,4.0,4.0,营养快线,2017-12-18 08:39:00,A,已出货未退款,已提现,饮料,乳制品
4334,DD2017042913360070103D3AFA14E,E43A6E078A04172,4.0,4.0,营养快线,2017-12-19 13:51:00,A,已出货未退款,已提现,饮料,乳制品
4352,DD20170824233004604199A89BB38,E43A6E078A04172,4.0,4.0,营养快线,2017-12-20 15:56:00,A,已出货未退款,已提现,饮料,乳制品
4365,DD2017050915225038160B3B85788,E43A6E078A04172,4.0,4.0,营养快线,2017-12-21 23:34:00,A,已出货未退款,已提现,饮料,乳制品
4371,DD201704202236287377816A84B23,E43A6E078A04172,4.5,4.5,营养快线,2017-12-22 16:51:00,A,已出货未退款,已提现,饮料,乳制品
4387,DD2017051710225948362708170BA,E43A6E078A04172,4.0,4.0,营养快线,2017-12-23 19:55:00,A,已出货未退款,已提现,饮料,乳制品
4393,DD2017042617401372A6E766FD3B6,E43A6E078A04172,4.5,4.5,营养快线,2017-12-24 09:00:00,A,已出货未退款,已提现,饮料,乳制品
4409,DD20170611005509129990A810F56,E43A6E078A04172,4.0,4.0,营养快线,2017-12-25 20:27:00,A,已出货未退款,已提现,饮料,乳制品
4422,DD201708280952385218857127AF2,E43A6E078A04172,4.0,4.0,营养快线,2017-12-26 14:52:00,A,已出货未退款,已提现,饮料,乳制品
4425,DD2017052417345813A14EBD8758E,E43A6E078A04172,4.5,4.5,营养快线,2017-12-26 15:18:00,A,已出货未退款,已提现,饮料,乳制品
4436,DD20170828200524275A53B7B3AD9,E43A6E078A04172,4.0,4.0,营养快线,2017-12-27 20:16:00,A,已出货未退款,已提现,饮料,乳制品
4455,DD2017060302425773B4D65F312AA,E43A6E078A04172,4.0,4.0,营养快线,2017-12-31 17:39:00,A,已出货未退款,已提现,饮料,乳制品
4456,DD2017060214264174BB258F3CAA0,E43A6E078A04172,4.5,4.5,营养快线,2017-12-31 21:51:00,A,已出货未退款,已提现,饮料,乳制品
4458,DD20170816749300412660581879242,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-01-04 13:50:00,A,已出货未退款,已提现,饮料,乳制品
4461,DD201708167493861435405602277,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-01-09 11:11:00,A,已出货未退款,已提现,饮料,乳制品
4462,DD201708167493866609854730734,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-01-09 15:24:00,A,已出货未退款,已提现,饮料,乳制品
4463,DD201708167493881360925984616,E43A6E078A04172,12.0,12.0,330ml伊利畅意乳酸菌原味,2017-01-10 05:41:00,A,已出货未退款,已提现,饮料,乳制品
4464,DD201708167493883793893614615,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-01-10 08:55:00,A,已出货未退款,已提现,饮料,乳制品
4486,DD2017081674930456256659613009,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-04-26 00:08:00,A,已出货未退款,已提现,饮料,乳制品
4497,DD2017081674930917340282556054,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-05-10 21:28:00,A,已出货未退款,已提现,饮料,乳制品
4505,DD201708167493107964180603548,E43A6E078A04172,12.0,12.0,330ml伊利畅意乳酸菌原味,2017-05-16 02:00:00,A,已出货未退款,已提现,饮料,乳制品
4507,DD201708167493734106317801684,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-05-19 16:52:00,A,已出货未退款,已提现,饮料,乳制品
4509,DD201708167493726639024567784,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-05-20 11:50:00,A,已出货未退款,已提现,饮料,乳制品
4517,DD201708167493712285598180708,E43A6E078A04172,7.0,7.0,330ml伊利畅意乳酸菌原味,2017-05-24 13:03:00,A,已出货未退款,已提现,饮料,乳制品
4545,DD20170816749320174769225062,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-02 11:18:00,A,已出货未退款,已提现,饮料,乳制品
4556,DD20170816749322430286757611,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-05 16:55:00,A,已出货未退款,已提现,饮料,乳制品
4562,DD201708167493239524618687561,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-08 12:27:00,A,已出货未退款,已提现,饮料,乳制品
4564,DD201708167493648722558703012,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-09 15:36:00,A,已出货未退款,已提现,饮料,乳制品
4567,DD201708167493264581985844369,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-11 18:28:00,A,已出货未退款,已提现,饮料,乳制品
4572,DD201708167493301736783546661,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-17 12:49:00,A,已出货未退款,已提现,饮料,乳制品
4592,DD20170816749335730828111785,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-26 18:27:00,A,已出货未退款,已提现,饮料,乳制品
4594,DD201708167493497224611019298,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-27 16:10:00,A,已出货未退款,已提现,饮料,乳制品
4596,DD201708167493492873726701257,E43A6E078A04172,7.0,7.0,330ml伊利畅意乳酸菌原味,2017-06-28 18:25:00,A,已出货未退款,已提现,饮料,乳制品
4597,DD20170816749337215735406367,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-06-29 07:37:00,A,已出货未退款,已提现,饮料,乳制品
4600,DD201708167493480731825105491,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-07-01 21:09:00,A,已出货未退款,已提现,饮料,乳制品
4605,DD201708167493433806781925696,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-07-24 14:51:00,A,已出货未退款,已提现,饮料,乳制品
4614,DD201708167493651260952496968,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-07-27 18:40:00,A,已出货未退款,已提现,饮料,乳制品
4627,DD201708167493385992997954773,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-08-27 14:45:00,A,已出货未退款,已提现,饮料,乳制品
4635,DD201708167493512283533426201,E43A6E078A04172,7.0,7.0,330ml伊利畅意乳酸菌原味,2017-09-03 20:14:00,A,已出货未退款,已提现,饮料,乳制品
4637,DD201708167493553943145694015,E43A6E078A04172,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-09-04 09:15:00,A,已出货未退款,已提现,饮料,乳制品
4645,DD201708167493614817629730286,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-09-11 22:31:00,A,已出货未退款,已提现,饮料,乳制品
4647,DD201708167493779575117771519,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-09-13 09:24:00,A,已出货未退款,已提现,饮料,乳制品
4652,DD201708167493642788477769958,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-09-15 16:09:00,A,已出货未退款,已提现,饮料,乳制品
4653,DD201708167493585861250072653,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-09-15 17:03:00,A,已出货未退款,已提现,饮料,乳制品
4655,DD201708167493203816432498124,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-09-16 12:21:00,A,已出货未退款,已提现,饮料,乳制品
4658,DD201708167493557755924273861,E43A6E078A04172,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-09-17 15:06:00,A,已出货未退款,已提现,饮料,乳制品
4665,DD201708167493162811675929518,E43A6E078A04172,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-09-21 16:40:00,A,已出货未退款,已提现,饮料,乳制品
4675,DD201708167493102105915753296,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-09-25 10:45:00,A,已出货未退款,已提现,饮料,乳制品
4680,DD20170816749366336085474143,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-09-27 16:50:00,A,已出货未退款,已提现,饮料,乳制品
4691,DD201708167493390100502899201,E43A6E078A04172,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-10-01 18:33:00,A,已出货未退款,已提现,饮料,乳制品
4695,DD201708167493406235310867859,E43A6E078A04172,12.0,12.0,330ml伊利畅意乳酸菌原味,2017-10-04 07:35:00,A,已出货未退款,已提现,饮料,乳制品
4713,DD201708167493410697840231499,E43A6E078A04172,12.0,12.0,330ml伊利畅意乳酸菌原味,2017-10-04 17:34:00,A,已出货未退款,已提现,饮料,乳制品
4725,DD201708167493438511737452901,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-10-10 11:03:00,A,已出货未退款,已提现,饮料,乳制品
4726,DD201708167493464540093653448,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-10-12 00:57:00,A,已出货未退款,已提现,饮料,乳制品
4727,DD201708167493465599072945235,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-10-12 04:42:00,A,已出货未退款,已提现,饮料,乳制品
4729,DD201708167493466979378796986,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-10-12 10:02:00,A,已出货未退款,已提现,饮料,乳制品
4739,DD201708167493540176164906743,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-10-19 10:16:00,A,已出货未退款,已提现,饮料,乳制品
4744,DD201708167493584256284515927,E43A6E078A04172,12.0,12.0,330ml伊利畅意乳酸菌原味,2017-10-23 13:14:00,A,已出货未退款,已提现,饮料,乳制品
4746,DD201708167493599042640710033,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017-10-24 23:31:00,A,已出货未退款,已提现,饮料,乳制品
